filename,class,xmin,ymin,xmax,ymax
Cats_Test2145.png,cat,104,9,138,46
Cats_Test2146.png,dog,132,77,451,231
Cats_Test2147.png,dog,131,37,269,205
Cats_Test2148.png,dog,1,172,271,490
Cats_Test2149.png,dog,108,8,228,126
Cats_Test215.png,dog,133,10,210,91
Cats_Test2150.png,dog,191,13,385,146
Cats_Test2151.png,dog,220,135,323,224
Cats_Test2152.png,dog,85,67,236,215
Cats_Test2153.png,cat,244,66,338,144
Cats_Test2154.png,dog,121,181,234,310
Cats_Test2155.png,dog,37,32,383,299
Cats_Test2156.png,dog,71,64,199,191
Cats_Test2157.png,dog,188,74,298,191
Cats_Test2158.png,dog,101,68,271,189
Cats_Test2159.png,cat,161,265,288,399
Cats_Test216.png,cat,146,44,369,253
Cats_Test2160.png,dog,98,17,213,136
Cats_Test2161.png,dog,15,5,128,106
Cats_Test2162.png,cat,248,68,440,260
Cats_Test2163.png,cat,67,56,373,348
Cats_Test2164.png,cat,86,73,189,172
Cats_Test2165.png,cat,152,118,239,207
Cats_Test2166.png,dog,73,17,215,132
Cats_Test2167.png,cat,202,85,329,235
Cats_Test2168.png,dog,102,88,228,184
Cats_Test2169.png,cat,206,114,342,251
Cats_Test217.png,cat,1,1,333,344
Cats_Test2170.png,cat,3,16,282,307
Cats_Test2171.png,cat,114,12,449,290
Cats_Test2172.png,dog,81,20,235,150
Cats_Test2173.png,cat,97,60,280,234
Cats_Test2174.png,cat,85,58,207,188
Cats_Test2175.png,cat,214,26,334,167
Cats_Test2176.png,dog,74,12,203,125
Cats_Test2177.png,cat,99,33,239,179
Cats_Test2178.png,cat,110,48,403,258
Cats_Test2179.png,dog,28,7,243,220
Cats_Test218.png,dog,111,138,256,258
Cats_Test2180.png,cat,302,41,472,210
Cats_Test2181.png,cat,175,12,386,225
Cats_Test2182.png,cat,110,58,235,193
Cats_Test2183.png,dog,37,1,201,181
Cats_Test2184.png,cat,165,5,343,184
Cats_Test2185.png,cat,113,61,298,224
Cats_Test2186.png,cat,162,70,363,218
Cats_Test2187.png,dog,42,116,226,241
Cats_Test2188.png,dog,82,1,176,81
Cats_Test2189.png,dog,51,6,365,248
Cats_Test219.png,dog,25,10,109,104
Cats_Test2190.png,cat,75,77,273,292
Cats_Test2191.png,dog,112,144,292,315
Cats_Test2192.png,dog,154,27,242,111
Cats_Test2193.png,dog,146,112,333,252
Cats_Test2194.png,dog,19,1,294,162
Cats_Test2195.png,cat,112,1,235,138
Cats_Test2196.png,dog,192,113,270,198
Cats_Test2197.png,dog,150,67,328,212
Cats_Test2198.png,dog,239,77,471,340
Cats_Test2199.png,dog,60,236,253,433
Cats_Test22.png,dog,30,81,250,343
Cats_Test220.png,dog,170,41,329,208
Cats_Test2200.png,cat,25,9,208,183
Cats_Test2201.png,dog,79,1,179,129
Cats_Test2202.png,dog,223,58,470,295
Cats_Test2203.png,dog,103,8,224,137
Cats_Test2204.png,dog,245,53,391,173
Cats_Test2205.png,dog,199,51,330,203
Cats_Test2206.png,dog,93,35,231,210
Cats_Test2207.png,dog,67,29,162,140
Cats_Test2208.png,cat,94,76,275,271
Cats_Test2209.png,dog,206,43,403,302
Cats_Test221.png,dog,175,145,291,217
Cats_Test2210.png,cat,188,60,253,123
Cats_Test2211.png,dog,162,82,291,237
Cats_Test2212.png,dog,109,38,182,109
Cats_Test2213.png,dog,267,92,379,230
Cats_Test2214.png,cat,37,61,125,153
Cats_Test2215.png,cat,158,78,386,313
Cats_Test2216.png,dog,30,97,296,319
Cats_Test2217.png,dog,212,153,342,247
Cats_Test2218.png,dog,48,19,227,118
Cats_Test2219.png,cat,32,54,151,185
Cats_Test222.png,dog,259,58,410,231
Cats_Test2220.png,cat,85,24,327,243
Cats_Test2221.png,dog,182,49,298,173
Cats_Test2222.png,dog,104,1,347,195
Cats_Test2223.png,cat,121,120,237,220
Cats_Test2224.png,dog,168,35,319,178
Cats_Test2225.png,cat,31,10,87,65
Cats_Test2226.png,cat,55,49,164,171
Cats_Test2227.png,cat,159,7,330,194
Cats_Test2228.png,dog,143,91,299,194
Cats_Test2229.png,dog,150,16,500,325
Cats_Test223.png,dog,159,43,292,206
Cats_Test2230.png,dog,164,32,351,186
Cats_Test2231.png,dog,120,54,267,147
Cats_Test2232.png,dog,223,30,419,204
Cats_Test2233.png,dog,101,71,313,226
Cats_Test2234.png,cat,79,14,244,211
Cats_Test2235.png,dog,10,107,280,403
Cats_Test2236.png,dog,204,150,276,211
Cats_Test2237.png,dog,1,15,395,417
Cats_Test2238.png,dog,106,46,314,297
Cats_Test2239.png,dog,18,76,264,311
Cats_Test224.png,cat,239,58,340,168
Cats_Test2240.png,dog,88,24,244,165
Cats_Test2241.png,dog,56,24,445,334
Cats_Test2242.png,dog,208,96,420,270
Cats_Test2243.png,dog,6,38,90,100
Cats_Test2244.png,dog,55,7,162,118
Cats_Test2245.png,dog,88,66,281,211
Cats_Test2246.png,cat,121,23,401,262
Cats_Test2247.png,dog,102,21,396,253
Cats_Test2248.png,dog,67,31,460,376
Cats_Test2249.png,cat,135,36,365,302
Cats_Test225.png,dog,100,30,179,126
Cats_Test2250.png,dog,339,68,497,256
Cats_Test2251.png,cat,229,17,471,259
Cats_Test2252.png,dog,72,206,223,345
Cats_Test2253.png,dog,92,1,446,310
Cats_Test2254.png,cat,90,17,167,99
Cats_Test2255.png,cat,80,1,144,78
Cats_Test2256.png,dog,112,33,248,244
Cats_Test2257.png,dog,187,1,468,256
Cats_Test2258.png,cat,156,158,226,228
Cats_Test2259.png,dog,135,160,254,261
Cats_Test226.png,dog,13,1,289,228
Cats_Test2260.png,dog,68,61,268,429
Cats_Test2261.png,dog,165,23,320,168
Cats_Test2262.png,dog,129,61,352,217
Cats_Test2263.png,dog,265,53,355,151
Cats_Test2264.png,dog,162,57,369,175
Cats_Test2265.png,cat,150,2,329,207
Cats_Test2266.png,cat,102,1,307,170
Cats_Test2267.png,dog,13,17,317,309
Cats_Test2268.png,dog,97,74,192,184
Cats_Test2269.png,dog,59,33,299,250
Cats_Test227.png,cat,134,34,325,235
Cats_Test2270.png,dog,160,132,319,245
Cats_Test2271.png,dog,299,79,476,200
Cats_Test2272.png,dog,300,24,414,121
Cats_Test2273.png,dog,214,49,329,157
Cats_Test2274.png,dog,8,6,173,176
Cats_Test2275.png,dog,186,113,321,227
Cats_Test2276.png,cat,269,15,426,165
Cats_Test2277.png,dog,197,82,263,134
Cats_Test2278.png,dog,147,113,399,311
Cats_Test2279.png,cat,124,62,243,188
Cats_Test228.png,dog,184,94,295,199
Cats_Test2280.png,dog,103,62,245,197
Cats_Test2281.png,dog,139,20,336,242
Cats_Test2282.png,cat,205,44,348,213
Cats_Test2283.png,dog,34,1,411,375
Cats_Test2284.png,dog,133,2,218,104
Cats_Test2285.png,dog,223,171,287,242
Cats_Test2286.png,dog,90,32,247,137
Cats_Test2287.png,dog,96,75,235,203
Cats_Test2288.png,dog,47,19,457,357
Cats_Test2289.png,dog,176,39,318,163
Cats_Test229.png,dog,69,4,178,132
Cats_Test2290.png,dog,109,53,169,126
Cats_Test2291.png,dog,201,19,450,261
Cats_Test2292.png,cat,119,13,276,171
Cats_Test2293.png,cat,88,78,265,266
Cats_Test2294.png,dog,149,158,319,400
Cats_Test2295.png,dog,78,144,158,227
Cats_Test2296.png,dog,224,133,307,215
Cats_Test2297.png,dog,135,111,228,184
Cats_Test2298.png,cat,68,19,399,357
Cats_Test2299.png,dog,56,62,387,372
Cats_Test23.png,cat,157,13,219,69
Cats_Test230.png,dog,138,15,424,263
Cats_Test2300.png,cat,220,185,273,239
Cats_Test2301.png,dog,105,25,373,331
Cats_Test2302.png,dog,211,20,406,236
Cats_Test2303.png,cat,185,20,270,123
Cats_Test2304.png,dog,138,36,398,275
Cats_Test2305.png,dog,42,36,336,293
Cats_Test2306.png,cat,191,53,405,226
Cats_Test2307.png,dog,235,69,440,279
Cats_Test2308.png,dog,93,1,359,252
Cats_Test2309.png,cat,29,1,398,437
Cats_Test231.png,dog,194,62,425,191
Cats_Test2310.png,dog,160,15,319,120
Cats_Test2311.png,dog,78,148,190,262
Cats_Test2312.png,dog,49,31,194,196
Cats_Test2313.png,dog,191,32,469,264
Cats_Test2314.png,dog,71,1,300,343
Cats_Test2315.png,dog,103,55,220,146
Cats_Test2316.png,dog,83,41,237,148
Cats_Test2317.png,cat,99,21,382,307
Cats_Test2318.png,dog,132,74,291,210
Cats_Test2319.png,cat,79,6,143,85
Cats_Test232.png,dog,201,147,345,287
Cats_Test2320.png,cat,63,46,271,240
Cats_Test2321.png,dog,114,12,267,150
Cats_Test2322.png,dog,205,25,318,113
Cats_Test2323.png,dog,201,117,407,289
Cats_Test2324.png,dog,157,88,319,251
Cats_Test2325.png,dog,88,35,185,121
Cats_Test2326.png,dog,262,262,367,366
Cats_Test2327.png,dog,173,28,340,164
Cats_Test2328.png,dog,155,47,342,196
Cats_Test2329.png,cat,197,19,276,96
Cats_Test233.png,dog,188,96,334,199
Cats_Test2330.png,cat,82,32,139,91
Cats_Test2331.png,dog,166,73,375,241
Cats_Test2332.png,cat,105,1,336,223
Cats_Test2333.png,dog,62,8,421,296
Cats_Test2334.png,cat,94,14,447,330
Cats_Test2335.png,dog,95,16,341,276
Cats_Test2336.png,cat,1,73,110,178
Cats_Test2337.png,dog,123,44,310,236
Cats_Test2338.png,cat,299,48,367,124
Cats_Test2339.png,cat,64,17,157,111
Cats_Test234.png,dog,211,126,338,225
Cats_Test2340.png,dog,47,41,344,286
Cats_Test2341.png,dog,95,93,220,191
Cats_Test2342.png,dog,125,142,218,232
Cats_Test2343.png,dog,110,71,258,174
Cats_Test2344.png,dog,157,114,355,247
Cats_Test2345.png,cat,158,40,240,135
Cats_Test2346.png,cat,216,9,315,118
Cats_Test2347.png,dog,120,2,245,154
Cats_Test2348.png,dog,84,15,168,153
Cats_Test2349.png,cat,72,102,217,222
Cats_Test235.png,dog,86,4,209,148
Cats_Test2350.png,dog,67,50,266,306
Cats_Test2351.png,cat,241,68,362,196
Cats_Test2352.png,dog,217,13,381,210
Cats_Test2353.png,dog,39,82,169,186
Cats_Test2354.png,dog,212,10,398,238
Cats_Test2355.png,dog,229,125,318,222
Cats_Test2356.png,cat,13,63,307,327
Cats_Test2357.png,dog,256,138,438,255
Cats_Test2358.png,dog,244,80,343,152
Cats_Test2359.png,dog,145,51,285,219
Cats_Test236.png,cat,247,39,347,146
Cats_Test2360.png,dog,40,49,258,286
Cats_Test2361.png,cat,159,91,286,210
Cats_Test2362.png,dog,107,21,268,142
Cats_Test2363.png,dog,127,172,210,229
Cats_Test2364.png,dog,44,229,219,358
Cats_Test2365.png,dog,243,124,369,216
Cats_Test2366.png,dog,85,53,167,118
Cats_Test2367.png,dog,55,28,274,285
Cats_Test2368.png,cat,291,51,367,133
Cats_Test2369.png,dog,1,38,271,219
Cats_Test237.png,dog,90,66,233,219
Cats_Test2370.png,dog,75,158,188,262
Cats_Test2371.png,cat,42,14,134,86
Cats_Test2372.png,dog,104,62,241,181
Cats_Test2373.png,dog,7,50,136,192
Cats_Test2374.png,dog,123,41,436,295
Cats_Test2375.png,dog,139,1,374,342
Cats_Test2376.png,dog,110,47,173,99
Cats_Test2377.png,cat,29,5,246,211
Cats_Test2378.png,dog,54,140,245,356
Cats_Test2379.png,dog,27,20,184,160
Cats_Test238.png,dog,186,2,348,286
Cats_Test2380.png,cat,166,47,362,268
Cats_Test2381.png,dog,33,17,218,168
Cats_Test2382.png,cat,74,49,285,294
Cats_Test2383.png,cat,287,48,484,231
Cats_Test2384.png,dog,77,23,243,164
Cats_Test2385.png,cat,238,314,350,437
Cats_Test2386.png,cat,128,29,283,200
Cats_Test2387.png,dog,155,1,242,106
Cats_Test2388.png,cat,1,67,260,323
Cats_Test2389.png,dog,187,49,317,181
Cats_Test239.png,dog,136,86,255,184
Cats_Test2390.png,cat,264,17,403,152
Cats_Test2391.png,cat,150,1,440,273
Cats_Test2392.png,cat,135,30,378,243
Cats_Test2393.png,dog,81,46,171,128
Cats_Test2394.png,dog,96,43,195,121
Cats_Test2395.png,cat,156,89,424,282
Cats_Test2396.png,dog,128,25,298,135
Cats_Test2397.png,cat,173,35,336,241
Cats_Test2398.png,cat,83,6,164,83
Cats_Test2399.png,dog,208,32,356,231
Cats_Test24.png,dog,95,161,188,239
Cats_Test240.png,dog,169,126,264,229
Cats_Test2400.png,cat,88,73,282,302
Cats_Test2401.png,dog,91,43,251,167
Cats_Test2402.png,cat,94,37,296,256
Cats_Test2403.png,cat,233,1,435,195
Cats_Test2404.png,cat,140,81,377,330
Cats_Test2405.png,dog,100,74,379,323
Cats_Test2406.png,cat,190,21,387,222
Cats_Test2407.png,cat,55,20,409,346
Cats_Test2408.png,cat,205,62,296,165
Cats_Test2409.png,dog,35,1,225,177
Cats_Test241.png,dog,64,56,285,264
Cats_Test2410.png,dog,131,80,314,338
Cats_Test2411.png,dog,61,160,371,334
Cats_Test2412.png,dog,3,2,467,496
Cats_Test2413.png,cat,150,1,348,222
Cats_Test2414.png,dog,7,1,330,282
Cats_Test2415.png,cat,135,87,314,285
Cats_Test2416.png,dog,50,20,302,289
Cats_Test2417.png,dog,72,4,184,164
Cats_Test2418.png,dog,77,38,241,176
Cats_Test2419.png,dog,205,64,342,161
Cats_Test242.png,cat,142,235,211,301
Cats_Test2420.png,dog,181,126,299,239
Cats_Test2421.png,cat,131,139,290,333
Cats_Test2422.png,dog,173,14,317,141
Cats_Test2423.png,cat,157,25,334,210
Cats_Test2424.png,dog,219,166,276,228
Cats_Test2425.png,dog,103,68,305,235
Cats_Test2426.png,dog,141,14,349,173
Cats_Test2427.png,dog,114,57,229,138
Cats_Test2428.png,dog,136,70,217,178
Cats_Test2429.png,dog,194,22,303,113
Cats_Test243.png,dog,50,48,228,265
Cats_Test2430.png,dog,85,1,358,265
Cats_Test2431.png,cat,142,114,399,384
Cats_Test2432.png,dog,115,29,226,145
Cats_Test2433.png,dog,177,55,336,243
Cats_Test2434.png,cat,23,27,325,320
Cats_Test2435.png,dog,63,31,314,315
Cats_Test2436.png,dog,95,69,337,307
Cats_Test2437.png,cat,46,22,301,291
Cats_Test2438.png,dog,107,39,216,181
Cats_Test2439.png,cat,71,43,249,190
Cats_Test244.png,dog,171,33,347,247
Cats_Test2440.png,dog,131,1,229,156
Cats_Test2441.png,dog,106,157,208,255
Cats_Test2442.png,cat,11,11,95,96
Cats_Test2443.png,dog,84,40,398,322
Cats_Test2444.png,dog,134,98,337,267
Cats_Test2445.png,cat,128,22,238,126
Cats_Test2446.png,cat,128,42,209,132
Cats_Test2447.png,dog,66,189,224,315
Cats_Test2448.png,dog,29,113,421,304
Cats_Test2449.png,dog,224,91,361,253
Cats_Test245.png,cat,111,8,361,250
Cats_Test2450.png,cat,239,75,395,237
Cats_Test2451.png,dog,180,97,369,247
Cats_Test2452.png,cat,53,20,149,125
Cats_Test2453.png,cat,129,52,191,119
Cats_Test2454.png,cat,230,21,300,94
Cats_Test2455.png,dog,183,1,433,186
Cats_Test2456.png,cat,303,121,429,247
Cats_Test2457.png,dog,96,29,360,253
Cats_Test2458.png,dog,190,48,353,225
Cats_Test2459.png,dog,3,23,444,271
Cats_Test246.png,dog,46,15,304,366
Cats_Test2460.png,dog,41,22,241,217
Cats_Test2461.png,dog,89,49,178,128
Cats_Test2462.png,dog,90,24,414,326
Cats_Test2463.png,dog,195,17,399,142
Cats_Test2464.png,dog,186,68,281,139
Cats_Test2465.png,dog,29,14,284,228
Cats_Test2466.png,cat,135,29,369,317
Cats_Test2467.png,dog,210,114,329,216
Cats_Test2468.png,cat,81,58,413,314
Cats_Test2469.png,dog,58,37,133,112
Cats_Test247.png,dog,279,16,466,223
Cats_Test2470.png,dog,129,81,210,161
Cats_Test2471.png,dog,67,15,305,290
Cats_Test2472.png,dog,156,295,236,364
Cats_Test2473.png,dog,63,111,214,250
Cats_Test2474.png,dog,301,68,424,255
Cats_Test2475.png,dog,132,1,318,193
Cats_Test2476.png,dog,72,113,183,199
Cats_Test2477.png,dog,145,104,393,308
Cats_Test2478.png,cat,36,5,99,67
Cats_Test2479.png,cat,144,27,352,232
Cats_Test248.png,cat,193,54,334,212
Cats_Test2480.png,dog,34,57,287,314
Cats_Test2481.png,dog,39,144,332,409
Cats_Test2482.png,dog,180,84,305,194
Cats_Test2483.png,dog,147,188,231,268
Cats_Test2484.png,cat,303,40,398,126
Cats_Test2485.png,cat,52,21,212,175
Cats_Test2486.png,dog,235,114,293,163
Cats_Test2487.png,dog,146,189,242,294
Cats_Test2488.png,dog,42,45,262,265
Cats_Test2489.png,cat,109,1,351,230
Cats_Test249.png,cat,314,136,448,262
Cats_Test2490.png,dog,66,42,174,143
Cats_Test2491.png,dog,35,24,305,249
Cats_Test2492.png,dog,113,22,401,266
Cats_Test2493.png,dog,170,10,308,177
Cats_Test2494.png,cat,239,30,419,210
Cats_Test2495.png,cat,129,167,231,263
Cats_Test2496.png,dog,169,13,352,163
Cats_Test2497.png,dog,89,60,173,158
Cats_Test2498.png,dog,46,95,157,199
Cats_Test2499.png,dog,114,52,212,180
Cats_Test25.png,cat,207,6,314,112
Cats_Test250.png,cat,288,35,400,146
Cats_Test2500.png,dog,136,56,305,213
Cats_Test2501.png,cat,126,128,194,206
Cats_Test2502.png,dog,170,172,419,353
Cats_Test2503.png,dog,172,117,254,167
Cats_Test2504.png,dog,133,1,415,255
Cats_Test2505.png,dog,99,78,180,177
Cats_Test2506.png,cat,85,19,345,299
Cats_Test2507.png,cat,116,33,305,234
Cats_Test2508.png,dog,132,56,308,272
Cats_Test2509.png,dog,55,36,279,259
Cats_Test251.png,dog,193,122,303,255
Cats_Test2510.png,dog,171,166,260,239
Cats_Test2511.png,dog,176,72,238,137
Cats_Test2512.png,cat,175,74,337,242
Cats_Test2513.png,dog,14,114,320,423
Cats_Test2514.png,dog,360,66,450,159
Cats_Test2515.png,dog,122,29,201,116
Cats_Test2516.png,dog,102,32,210,155
Cats_Test2517.png,dog,56,1,325,258
Cats_Test2518.png,dog,134,22,373,253
Cats_Test2519.png,dog,219,18,436,244
Cats_Test252.png,dog,75,92,232,272
Cats_Test2520.png,dog,176,31,320,265
Cats_Test2521.png,dog,73,43,267,262
Cats_Test2522.png,cat,65,58,180,166
Cats_Test2523.png,cat,80,47,368,290
Cats_Test2524.png,cat,266,11,341,94
Cats_Test2525.png,dog,205,32,426,203
Cats_Test2526.png,cat,17,1,102,81
Cats_Test2527.png,dog,93,1,323,252
Cats_Test2528.png,cat,103,238,267,425
Cats_Test2529.png,dog,78,19,382,288
Cats_Test253.png,cat,45,10,315,309
Cats_Test2530.png,dog,187,97,279,174
Cats_Test2531.png,dog,10,5,457,305
Cats_Test2532.png,dog,212,21,395,185
Cats_Test2533.png,dog,117,1,397,276
Cats_Test2534.png,dog,62,35,313,226
Cats_Test2535.png,cat,96,49,220,176
Cats_Test2536.png,dog,201,51,320,203
Cats_Test2537.png,dog,153,71,285,297
Cats_Test2538.png,cat,190,23,422,248
Cats_Test2539.png,dog,98,169,300,358
Cats_Test254.png,cat,376,136,485,235
Cats_Test2540.png,dog,80,63,197,151
Cats_Test2541.png,cat,185,75,311,187
Cats_Test2542.png,dog,96,39,162,125
Cats_Test2543.png,cat,9,128,318,368
Cats_Test2544.png,cat,107,9,210,111
Cats_Test2545.png,dog,65,27,287,216
Cats_Test2546.png,dog,51,22,162,145
Cats_Test2547.png,dog,63,52,213,170
Cats_Test2548.png,dog,47,33,236,205
Cats_Test2549.png,dog,113,11,408,213
Cats_Test255.png,cat,112,5,235,139
Cats_Test2550.png,dog,101,33,488,349
Cats_Test2551.png,dog,330,80,425,194
Cats_Test2552.png,dog,47,49,240,229
Cats_Test2553.png,dog,133,1,330,192
Cats_Test2554.png,cat,232,134,273,175
Cats_Test2555.png,dog,44,62,231,198
Cats_Test2556.png,dog,104,198,271,332
Cats_Test2557.png,dog,87,205,174,311
Cats_Test2558.png,dog,230,66,396,214
Cats_Test2559.png,dog,101,33,495,235
Cats_Test256.png,dog,30,11,279,173
Cats_Test2560.png,cat,145,52,191,110
Cats_Test2561.png,cat,132,27,298,200
Cats_Test2562.png,dog,64,64,217,206
Cats_Test2563.png,dog,4,10,160,153
Cats_Test2564.png,cat,279,61,445,228
Cats_Test2565.png,cat,15,22,187,211
Cats_Test2566.png,cat,27,152,94,209
Cats_Test2567.png,dog,35,42,455,388
Cats_Test2568.png,cat,89,77,283,265
Cats_Test2569.png,dog,13,50,450,450
Cats_Test257.png,dog,171,75,259,189
Cats_Test2570.png,cat,72,3,154,98
Cats_Test2571.png,dog,85,32,412,312
Cats_Test2572.png,dog,221,108,395,287
Cats_Test2573.png,cat,122,87,172,139
Cats_Test2574.png,dog,15,25,326,394
Cats_Test2575.png,cat,151,71,335,267
Cats_Test2576.png,dog,85,82,202,237
Cats_Test2577.png,dog,103,79,155,127
Cats_Test2578.png,dog,109,43,195,151
Cats_Test2579.png,cat,139,40,220,116
Cats_Test258.png,cat,70,4,319,276
Cats_Test2580.png,dog,138,80,398,384
Cats_Test2581.png,cat,238,84,302,151
Cats_Test2582.png,dog,163,9,387,274
Cats_Test2583.png,dog,275,14,420,127
Cats_Test2584.png,dog,173,39,488,333
Cats_Test2585.png,dog,23,23,140,166
Cats_Test2586.png,cat,46,22,166,168
Cats_Test2587.png,dog,49,1,364,274
Cats_Test2588.png,dog,148,128,210,220
Cats_Test2589.png,dog,151,26,304,148
Cats_Test259.png,dog,212,39,455,248
Cats_Test2590.png,cat,116,19,427,332
Cats_Test2591.png,dog,88,22,324,266
Cats_Test2592.png,dog,138,86,317,208
Cats_Test2593.png,dog,47,28,172,135
Cats_Test2594.png,dog,113,28,368,229
Cats_Test2595.png,dog,182,97,281,210
Cats_Test2596.png,cat,255,96,319,156
Cats_Test2597.png,cat,131,60,430,315
Cats_Test2598.png,dog,237,72,368,214
Cats_Test2599.png,dog,99,64,397,314
Cats_Test26.png,dog,139,106,228,216
Cats_Test260.png,dog,115,9,267,170
Cats_Test2600.png,dog,168,1,281,151
Cats_Test2601.png,dog,54,47,196,208
Cats_Test2602.png,dog,147,5,288,140
Cats_Test2603.png,cat,139,95,275,241
Cats_Test2604.png,cat,82,45,289,217
Cats_Test2605.png,dog,10,21,164,176
Cats_Test2606.png,cat,74,46,327,333
Cats_Test2607.png,cat,135,74,286,242
Cats_Test2608.png,dog,151,24,244,91
Cats_Test2609.png,dog,108,21,337,226
Cats_Test261.png,dog,156,119,327,253
Cats_Test2610.png,dog,126,25,379,267
Cats_Test2611.png,cat,223,7,386,205
Cats_Test2612.png,dog,114,33,252,230
Cats_Test2613.png,dog,131,8,229,117
Cats_Test2614.png,dog,78,62,305,256
Cats_Test2615.png,cat,116,22,337,231
Cats_Test2616.png,dog,37,27,181,126
Cats_Test2617.png,cat,148,1,373,215
Cats_Test2618.png,dog,40,184,320,350
Cats_Test2619.png,cat,49,130,264,355
Cats_Test262.png,dog,25,4,495,411
Cats_Test2620.png,dog,102,35,178,114
Cats_Test2621.png,cat,54,97,191,227
Cats_Test2622.png,dog,149,86,338,309
Cats_Test2623.png,dog,117,4,284,173
Cats_Test2624.png,dog,112,4,196,92
Cats_Test2625.png,dog,167,71,266,165
Cats_Test2626.png,cat,101,105,334,340
Cats_Test2627.png,dog,2,29,193,173
Cats_Test2628.png,cat,96,76,251,199
Cats_Test2629.png,cat,108,13,207,109
Cats_Test263.png,dog,110,229,249,356
Cats_Test2630.png,dog,49,24,156,144
Cats_Test2631.png,cat,338,16,427,107
Cats_Test2632.png,dog,180,46,338,204
Cats_Test2633.png,cat,75,17,247,198
Cats_Test2634.png,dog,102,1,289,153
Cats_Test2635.png,cat,117,82,405,356
Cats_Test2636.png,dog,70,100,171,191
Cats_Test2637.png,cat,128,103,186,170
Cats_Test2638.png,dog,42,132,287,395
Cats_Test2639.png,dog,174,10,331,161
Cats_Test264.png,dog,144,23,385,266
Cats_Test2640.png,cat,209,52,317,158
Cats_Test2641.png,dog,97,30,211,127
Cats_Test2642.png,dog,77,43,276,269
Cats_Test2643.png,dog,81,73,427,327
Cats_Test2644.png,dog,30,31,149,128
Cats_Test2645.png,cat,81,127,237,286
Cats_Test2646.png,dog,68,1,257,171
Cats_Test2647.png,dog,135,134,261,249
Cats_Test2648.png,cat,61,113,242,288
Cats_Test2649.png,dog,46,73,200,188
Cats_Test265.png,cat,231,30,380,227
Cats_Test2650.png,dog,236,48,390,160
Cats_Test2651.png,cat,114,94,252,224
Cats_Test2652.png,dog,127,75,269,189
Cats_Test2653.png,dog,163,73,275,265
Cats_Test2654.png,dog,91,6,438,350
Cats_Test2655.png,dog,102,1,246,99
Cats_Test2656.png,dog,13,87,491,304
Cats_Test2657.png,dog,281,65,387,202
Cats_Test2658.png,cat,238,52,391,175
Cats_Test2659.png,dog,122,27,195,116
Cats_Test266.png,dog,230,134,317,223
Cats_Test2660.png,dog,56,40,344,368
Cats_Test2661.png,cat,28,38,139,133
Cats_Test2662.png,cat,188,24,296,140
Cats_Test2663.png,dog,129,7,363,227
Cats_Test2664.png,dog,20,60,85,146
Cats_Test2665.png,dog,130,125,286,304
Cats_Test2666.png,cat,54,36,319,235
Cats_Test2667.png,dog,165,65,315,217
Cats_Test2668.png,cat,13,6,221,223
Cats_Test2669.png,cat,189,62,324,203
Cats_Test267.png,cat,168,32,375,189
Cats_Test2670.png,cat,181,62,348,212
Cats_Test2671.png,dog,149,105,322,246
Cats_Test2672.png,dog,217,91,318,176
Cats_Test2673.png,cat,144,14,288,176
Cats_Test2674.png,dog,87,68,272,224
Cats_Test2675.png,cat,20,30,161,172
Cats_Test2676.png,cat,84,8,271,209
Cats_Test2677.png,dog,169,15,445,245
Cats_Test2678.png,cat,161,13,307,159
Cats_Test2679.png,dog,94,134,222,242
Cats_Test268.png,dog,30,152,242,323
Cats_Test2680.png,dog,33,63,179,180
Cats_Test2681.png,dog,229,128,289,177
Cats_Test2682.png,dog,39,17,414,374
Cats_Test2683.png,dog,133,19,417,290
Cats_Test2684.png,dog,253,48,349,142
Cats_Test2685.png,dog,127,66,391,297
Cats_Test2686.png,dog,22,5,322,317
Cats_Test2687.png,dog,122,12,250,122
Cats_Test2688.png,dog,77,45,359,275
Cats_Test2689.png,dog,186,32,355,170
Cats_Test269.png,dog,53,104,154,184
Cats_Test2690.png,dog,6,12,442,450
Cats_Test2691.png,dog,14,45,309,306
Cats_Test2692.png,cat,212,41,308,142
Cats_Test2693.png,dog,218,83,287,152
Cats_Test2694.png,cat,145,3,343,233
Cats_Test2695.png,dog,46,22,133,107
Cats_Test2696.png,dog,73,22,149,105
Cats_Test2697.png,cat,155,7,479,340
Cats_Test2698.png,dog,140,1,384,235
Cats_Test2699.png,cat,4,1,179,173
Cats_Test27.png,dog,203,118,292,217
Cats_Test270.png,dog,103,68,356,284
Cats_Test2700.png,cat,23,85,353,414
Cats_Test2701.png,dog,144,156,270,259
Cats_Test2702.png,dog,29,1,241,272
Cats_Test2703.png,dog,87,56,372,389
Cats_Test2704.png,dog,104,1,441,333
Cats_Test2705.png,dog,18,77,219,212
Cats_Test2706.png,dog,153,174,281,292
Cats_Test2707.png,dog,77,35,357,284
Cats_Test2708.png,dog,312,129,394,214
Cats_Test2709.png,cat,64,61,257,239
Cats_Test271.png,dog,98,49,345,286
Cats_Test2710.png,dog,45,72,251,306
Cats_Test2711.png,cat,158,13,413,241
Cats_Test2712.png,dog,122,38,311,227
Cats_Test2713.png,dog,174,42,307,265
Cats_Test2714.png,dog,185,100,488,341
Cats_Test2715.png,dog,110,59,337,245
Cats_Test2716.png,cat,185,131,294,250
Cats_Test2717.png,dog,271,62,384,167
Cats_Test2718.png,dog,175,89,380,244
Cats_Test2719.png,dog,80,59,149,160
